,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year
247,515326,Financial analysis: Compare performance of companies,True,20,1850,40,20,All Levels,1.0,Business Finance,2015
248,1218552,Forex for Beginners: Easy Forex Trading for Beginners,False,0,1780,32,9,Beginner Level,1.0,Business Finance,2017
249,851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),False,0,4607,181,11,Beginner Level,0.5333333333333333,Business Finance,2016
250,429308,Read financial statements like a pro,True,50,12,1,38,Intermediate Level,4.0,Business Finance,2015
251,302450,10 Numbers Every Business Owner Should Know,True,20,13,1,9,All Levels,1.0,Business Finance,2015
252,1117834,Learn How To Trade Gold In 2017,True,200,2,1,16,All Levels,1.0,Business Finance,2017
253,190816,IAS 18 - Revenue,False,0,2571,32,23,All Levels,4.5,Business Finance,2014
254,244000,Forex Trading: The High ROI Forex Trading End of Day Course,True,125,8,1,19,Intermediate Level,2.5,Business Finance,2014
255,429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,True,35,7,1,19,All Levels,1.0,Business Finance,2015
256,831940,Fundamentals of Accounting for Business Owners,True,20,217,0,47,Beginner Level,2.5,Business Finance,2017
257,833770,Practical Financial Statement Analysis,True,75,22,5,45,All Levels,4.5,Business Finance,2017
258,658764,Forex Management - Detailed Study for CA / CS / CFA Exams,True,50,131,2,38,All Levels,3.0,Business Finance,2015
259,707224,Financial Statement Review 101:  How to Find Errors,True,30,5,2,15,Beginner Level,2.0,Business Finance,2017
260,64739,Professional Risk Manager (PRM) Certification: Level 1,True,50,116,10,51,All Levels,24.0,Business Finance,2013
261,907716,International Tax  - Tax Beyond boundaries,True,100,27,6,235,All Levels,19.5,Business Finance,2016
262,1030976,The Complete Financial Statement Analysis Course,True,150,912,12,37,Beginner Level,3.0,Business Finance,2017
263,722682,Advanced Excel functions,True,20,1964,47,15,All Levels,1.5,Business Finance,2016
264,1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),True,200,1033,2,31,Beginner Level,1.5,Business Finance,2017
265,808506,Candlestick Analysis For Professional Traders,True,95,913,117,48,Expert Level,2.0,Business Finance,2016
266,673016,Build A Career In Forex Trading- Learn Fundamental Analysis,True,200,2092,77,52,All Levels,3.5,Business Finance,2015
267,358062,Financial Modeling: Build a Complete DCF Valuation Model,True,95,2240,185,44,All Levels,2.5,Business Finance,2014
268,372234,Hands-on Financial Modeling (With 6 Excel Templates),True,30,4601,38,14,Intermediate Level,4.0,Business Finance,2015
269,822514,CAIIB Advanced Bank Management (Part I),True,25,2953,20,211,All Levels,20.5,Business Finance,2016
270,1045726,Stock Market investment:Non financial fundamental analysis,True,125,1091,4,29,Beginner Level,3.0,Business Finance,2016
271,943426,Learn How to Play CashFlow Game,True,35,1459,11,26,Beginner Level,1.0,Business Finance,2016
272,46927,Basics of Business Finance,True,30,4855,64,24,Beginner Level,4.0,Business Finance,2013
273,567070,Accounting Made Easy 2,True,50,4034,8,40,Intermediate Level,3.0,Business Finance,2015
274,867440,"Bitcoin: el futuro del dinero, hoy",True,200,57,22,19,Intermediate Level,3.0,Business Finance,2016
275,501996,Aprende a invertir practicando,True,35,26,9,42,All Levels,2.0,Business Finance,2015
276,1103590,Trading con retrocesos de Fibonacci,True,25,14,4,15,All Levels,2.5,Business Finance,2017
277,1172370,Mit Finanzwissen zu besserem Unternehmertum,True,50,49,3,23,Beginner Level,3.0,Business Finance,2017
278,673702,Como hacer empresa en 10 sesiones prácticas,True,20,11,2,10,Intermediate Level,0.5,Business Finance,2015
279,821108,المحاسبة للإداريين و غير المحاسبين,True,20,9,3,17,Beginner Level,0.7166666666666667,Business Finance,2016
280,863998,株式投資で本当のファンダメンタル分析ができるようになる,True,20,91,7,30,All Levels,2.0,Business Finance,2016
281,822926,Curso de Trading práctico basado en casos reales,True,20,44,6,55,All Levels,10.0,Business Finance,2016
282,666254,Curso Avanzado de Trading,True,125,106,11,100,All Levels,20.5,Business Finance,2015
283,421546,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,False,0,2079,258,25,All Levels,2.0,Business Finance,2015
284,518886,MQL4 Tutorial Golden Goose,True,20,135,5,12,Beginner Level,1.5,Business Finance,2015
285,868128,Análise de Concessão de Crédito,True,20,31,11,20,All Levels,10.5,Business Finance,2016
286,986034,Technical Analysis Using Elliott Wave Theory,True,60,217,7,16,All Levels,1.0,Business Finance,2016
287,42642,The Basics Of Volume Analysis,True,60,611,57,13,All Levels,1.5,Business Finance,2013
288,471428,Crash Course on Cost of Capital and Capital Structuring,False,0,5007,41,19,All Levels,3.0,Business Finance,2015
289,600206,Business Accounting Made Easy,True,50,1168,5,26,Beginner Level,5.5,Business Finance,2015
290,283780,Build a DCF Model from Scratch,False,0,4653,395,5,All Levels,0.5166666666666666,Business Finance,2014
291,52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",False,0,3035,12,14,All Levels,1.5,Business Finance,2016
292,42640,Technical Analysis - A practical approach for trade entry,True,60,454,52,15,Expert Level,2.0,Business Finance,2013
293,767256,Mastering Technical Analysis : Maximizing Trading Profits,True,60,325,14,62,All Levels,5.0,Business Finance,2016
294,843854,The Complete Guide to Professional Trading with Elliott Wave,True,115,228,49,43,All Levels,4.5,Business Finance,2016
295,247558,A Complete Guide to Becoming a Trader on the Forex Market,True,25,562,11,15,All Levels,1.0,Business Finance,2014
296,696616,Stock Market for Beginners - Complete Starter Toolkit,True,120,577,45,82,Intermediate Level,6.5,Business Finance,2016
297,205810,Beginners Binary Options Course,False,0,10540,799,14,Beginner Level,1.5,Business Finance,2014
298,507486,Technical Analysis 101: Secrets of Trading Revealed,True,150,912,27,81,All Levels,2.5,Business Finance,2015
299,965306,Forex: What's a Trend and When it is Strong and Reliable,False,0,2955,43,30,Intermediate Level,2.0,Business Finance,2016
300,1128662,Volatility Trading Analysis with R,True,50,190,13,45,Expert Level,6.0,Business Finance,2017
301,1068986,How To Profit From Stock Market Volatility,False,0,1736,36,11,All Levels,0.6,Business Finance,2017
302,627706,Awaken the Accountant in You | Master the Accounting Basics,True,35,1135,10,16,Beginner Level,1.5,Business Finance,2015
303,255280,WE WILL PAY YOU TO TRADE WITH US,True,20,2101,51,11,All Levels,2.0,Business Finance,2014
304,628944,Situational Trading: Proven Option Strategy for any Scenario,True,200,1048,11,16,All Levels,1.5,Business Finance,2015
305,537886,Portfolio Management for CA / CS / CFA exams,True,20,1740,5,8,All Levels,1.0,Business Finance,2015
306,517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),True,20,1749,41,21,All Levels,1.0,Business Finance,2015
307,779678,Finding an Unlimited Amount of Investors,True,80,1187,6,6,All Levels,0.7,Business Finance,2016
308,494330,Bookkeeping Made Easy,True,70,1263,21,18,Beginner Level,1.5,Business Finance,2015
309,153926,BITCOIN VISUALLY. Part I.,True,50,115,6,31,Beginner Level,4.0,Business Finance,2014
310,806122,Learn and Master the Basics of Finance,True,20,43,17,39,Beginner Level,3.0,Business Finance,2016
311,725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,True,75,55,2,27,All Levels,5.5,Business Finance,2016
312,1032234,Mastering the Market : (Technical Analysis + Candlestick),True,90,18,7,97,All Levels,7.0,Business Finance,2016
313,996542,Mastering Countertrend Trading : High Profit Trading Pattern,True,40,14,5,11,All Levels,1.0,Business Finance,2016
314,756520,Exam 1 Review - Managerial Accounting (U of H),True,30,47,9,22,Beginner Level,2.0,Business Finance,2016
315,768028,* An Integrated Approach to the Fundamentals of Accounting,True,200,134,14,123,All Levels,5.5,Business Finance,2016
316,73030,Get to grips with the CFA calculator,True,20,153,8,14,All Levels,1.5,Business Finance,2013
317,476880,Financial Model Fundamentals-Learn the Essential Skills,True,75,47,5,27,All Levels,2.5,Business Finance,2015
318,773060,Forex: Economic News Trading,True,25,42,14,11,All Levels,0.6833333333333333,Business Finance,2016
319,552058,Analyze Real Estate Investments | Financial Modeling,True,20,120,18,21,All Levels,2.0,Business Finance,2015
320,509512,Forex For Beginners - A Guide To Currency Trading,True,20,68,10,23,Beginner Level,0.5,Business Finance,2015
321,497236,Raise Your Credit Score to 800 Or More....,True,50,844,33,40,All Levels,2.0,Business Finance,2015
322,471556,Financial Management Budgeting Techniques,True,20,2045,3,10,All Levels,2.0,Business Finance,2015
323,403602,Forex Killing Divergence - How to trade with precision,True,20,1168,38,11,All Levels,0.6833333333333333,Business Finance,2015
324,326948,Working Capital Management for CA / CFA / CPA Exams,True,25,2342,9,33,Intermediate Level,3.5,Business Finance,2014
325,537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,True,20,2268,4,47,All Levels,5.5,Business Finance,2015
326,797762,Corporate Finance 101: Financial Statement Analysis & Ratios,True,50,967,16,43,All Levels,8.0,Business Finance,2016
327,674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,True,200,1185,10,33,Beginner Level,2.5,Business Finance,2016
328,439362,"Professional Options Trading, Simplified",True,200,631,49,21,All Levels,2.0,Business Finance,2015
329,42634,"Advanced Options Concepts - Probability, Greeks, Simulation",True,60,968,81,10,Intermediate Level,2.0,Business Finance,2013
330,494800,Accounting Basics - A Complete Study,True,180,1132,70,332,All Levels,29.0,Business Finance,2015
331,1222836,Case Studies in Macro Economics,True,50,114,1,22,Beginner Level,4.0,Business Finance,2017
332,990440,My Forex Strategy that win consistently over and over,True,200,204,23,9,Intermediate Level,1.5,Business Finance,2016
333,109988,Understand Banks & Financial Markets ,True,30,1548,24,34,All Levels,3.0,Business Finance,2013
334,815482,Stock Technical Analysis with Python,True,50,409,35,46,All Levels,8.0,Business Finance,2016
335,569436,How to Become an Accountant from scratch!,True,40,1169,7,15,Beginner Level,3.0,Business Finance,2015
336,803664,How to invest in Gold,True,50,249,14,39,Beginner Level,2.5,Business Finance,2016
337,213154,Automate Your Finances,True,20,690,17,21,Beginner Level,1.0,Business Finance,2014
338,484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),True,150,1340,4,272,All Levels,26.0,Business Finance,2015
339,640062,Accounting Made Easy: A Quick Guide to Financial Accounting,True,95,274,41,18,All Levels,1.5,Business Finance,2015
340,363404,Futures/Commodity Training (Basics),False,0,4863,202,6,Beginner Level,1.5,Business Finance,2015
341,454724,Cost Accounting Marginal Costing Theory and Practice,True,20,1923,4,31,All Levels,2.5,Business Finance,2015
342,702278,The Big Volatility Short: The Best Trade On Wall Street!,True,200,224,35,16,All Levels,1.5,Business Finance,2016
343,323196,Master Finance in Three Hours,True,20,721,12,29,Beginner Level,3.0,Business Finance,2014
344,1225686,Learn Options on Futures for Hedging Options and Stocks,True,60,51,2,6,Expert Level,0.7,Business Finance,2017
345,443584,Option selling trading as income source. Beginners friendly,True,195,1276,46,61,All Levels,6.0,Business Finance,2015
346,1034074,Introduction to Value Growth Investing,False,0,2768,83,10,All Levels,1.0,Business Finance,2016
347,1209694,Become A Forex Trader - Forex trading like a professional,False,0,1735,31,19,All Levels,2.5,Business Finance,2017
348,418732,Hedge Fund Trading System,False,0,8985,584,12,All Levels,1.0,Business Finance,2015
349,757450,Bulletproof Personal Finance: Expert Asset Allocation,True,45,1119,22,18,All Levels,1.0,Business Finance,2016
350,403468,Financial Accounting: The Complete Introductory Crash Course,True,100,2591,44,69,All Levels,10.0,Business Finance,2015
351,761808,Learn About Trading Options from a real wallstreet trader,True,20,1046,17,12,All Levels,1.0,Business Finance,2016
352,614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,True,20,2239,4,7,All Levels,1.0,Business Finance,2015
353,519776,How to Build a Massive Stock Portfolio from Zero!,True,200,1882,51,129,All Levels,11.0,Business Finance,2015
354,805336,Introductory Forex Trading Course,False,0,5931,158,15,Beginner Level,3.5,Business Finance,2016
355,828254,Budgeting Hacks to Build Wealth!,False,0,4931,154,7,Beginner Level,0.5333333333333333,Business Finance,2016
356,471440,Accounting and Finance for Bankers - A Comprehensive Study,True,180,3056,9,316,All Levels,24.5,Business Finance,2015
357,478598,Forex Prep Academy for Beginners-Real trades!,True,75,1303,21,44,Beginner Level,3.0,Business Finance,2015
358,394636,Accounting for Deferred Taxes (Professional Course Level),True,25,2924,6,11,All Levels,1.5,Business Finance,2015
359,512004,TRADING TRUTHS,True,50,1405,14,27,All Levels,2.0,Business Finance,2015
360,1194426,The Binary Institute - Introductory Course in Binary Options,False,0,1121,12,6,All Levels,1.0,Business Finance,2017
361,538540,Forex Trading vs Option Trading,True,95,1776,14,29,All Levels,2.5,Business Finance,2015
362,406922,How to Invest in Stocks + Billionaire Investing Tips,True,40,1643,18,19,All Levels,2.0,Business Finance,2015
363,743914,Value Investing For Beginners,True,100,801,48,25,Beginner Level,2.5,Business Finance,2016
364,419308,TRADING TACTICS,True,145,951,25,62,All Levels,6.0,Business Finance,2015
365,542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,True,30,1278,33,23,Beginner Level,0.7166666666666667,Business Finance,2015
366,482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,True,50,1184,15,37,All Levels,6.0,Business Finance,2015
367,716136,build a solid foundation for trading options,True,20,1115,8,8,All Levels,1.0,Business Finance,2016
368,737514,Forex Scam: Avoid the scam today,True,20,1086,27,28,All Levels,2.0,Business Finance,2016
369,471446,Cost Accounting Crash Course,True,20,3730,11,17,All Levels,2.5,Business Finance,2015
370,920424,Option Trading for Rookies: Basic Option Strategies,True,95,810,27,61,All Levels,2.5,Business Finance,2016
371,49886,Business Analysis:  Working with Use Cases,True,90,2338,224,5,All Levels,1.5,Business Finance,2013
372,292462,Learn to Raise the Funds You Need via Crowdfunding,True,20,3403,29,70,All Levels,8.0,Business Finance,2014
373,211874,Business finances,True,75,4695,7,20,Beginner Level,1.0,Business Finance,2014
